32,39293.583
64,16380.8664
128,5267.6129
256,14317.0998
512,5317.4558
1000,10271.2702
2000,3412.3745
4000,9539.081
6000,8891.1811
7000,4054.2873
10000,6703.9268
50000,16442.1498
100000,7947.7719
500000,13726.733
