32,1747.1943,
64,1394.1926,
128,1316.0782,
256,1145.4431,
512,1316.8447,
1000,1145.1475,
2000,1322.4152,
4000,1326.0069,
6000,1311.0545,
7000,1326.4244,
10000,1312.3475,
50000,1317.6539,
100000,1322.6984,
500000,1321.7278,
