32,2487.6275,
64,5655.8036,
128,6483.9758,
256,5564.2898,
512,5578.2815,
1000,5783.7432,
2000,5906.404,
4000,5962.5259,
6000,5528.4907,
7000,5248.7303,
10000,5445.0736,
50000,1987.5091,
100000,1248.2467,
500000,1086.2082,
