32,1729.6385,
64,1354.1666,
128,1290.8509,
256,1207.0904,
512,1189.7503,
1000,1187.6571,
2000,1178.3143,
4000,1176.2086,
6000,1176.5329,
7000,1175.3755,
10000,1175.6473,
50000,1174.2483,
100000,1166.2966,
