32,605.3709,
64,1159.4078,
128,1508.4896,
256,2178.1234,
512,2902.2284,
1000,3701.2076,
2000,3582.5079,
4000,3677.2227,
6000,3808.8286,
7000,3131.5492,
10000,3644.7795,
50000,1286.5438,
100000,1126.1814,
