32,1769.1814,
64,1376.0561,
128,1246.536,
256,1211.5942,
512,1195.4177,
1000,1175.1077,
2000,1182.615,
4000,1177.7427,
6000,1176.3617,
7000,1176.1734,
10000,1174.865,
