32,37.9649,
64,71.8868,
128,103.7546,
256,93.8664,
512,79.8986,
1000,65.4645,
2000,46.838,
4000,29.943,
6000,22.1776,
7000,18.4135,
10000,13.6085,
50000,3.1929,
100000,1.6381,
500000,0.2684,
