32,577.025,
64,1089.5844,
128,1406.217,
256,1779.3987,
512,1971.0346,
1000,1433.3955,
2000,1658.7065,
4000,1090.8164,
6000,1082.6148,
7000,1019.1958,
10000,986.2104,
