32,11356.1739
64,2243.1737
128,1157.5031
256,671.1883
512,424.8785
1000,437.7698
2000,388.6889
4000,273.6804
6000,252.7887
7000,231.2855
10000,364.9629
50000,432.899
100000,10430.6091
500000,46186.5614
