32,1748.019,
64,1382.9147,
128,1272.5107,
256,1216.3161,
512,1200.6875,
1000,1191.7708,
2000,1188.8828,
4000,1187.2318,
6000,1187.391,
7000,1187.4638,
10000,1186.985,
50000,1184.7956,
100000,1175.6921,
500000,1168.019,
