32,1917.0433
64,767.0045
128,365.3977
256,192.6854
512,113.1124
1000,4688.4322
2000,9626.8687
4000,9554.1404
6000,9529.0032
7000,9522.5755
10000,9515.505
50000,9496.0065
100000,9422.4267
500000,9395.1575
