32,3371600.0
64,1829769.0
128,1152255.0
256,962859.3826
512,645572.8097
1000,505161.7739
2000,253877.6651
4000,96455.2989
6000,59048.264
7000,44564.8813
10000,27835.0184
50000,84592.4269
100000,92626.8644
500000,96163.0511
