32,875.1108,
64,1053.0416,
128,1666.9065,
256,1874.0872,
512,2931.9214,
1000,3939.8725,
2000,4094.0341,
4000,3787.5593,
6000,4329.4413,
7000,3988.4204,
10000,4118.6161,
50000,1315.7396,
100000,1082.7697,
500000,813.4517,
