32,300.957,
64,464.2766,
128,642.9878,
256,806.0695,
512,947.0467,
1000,1023.9621,
2000,1070.6084,
4000,1095.3692,
6000,1103.952,
7000,1105.0524,
10000,1110.1075,
50000,1117.8312,
100000,1111.3309,
500000,1103.5154,
