32,288.7707,
64,448.9617,
128,638.3192,
256,806.7806,
512,934.4187,
1000,1002.5919,
2000,1058.0999,
4000,1084.5562,
6000,1091.4408,
7000,1098.5094,
10000,1099.2515,
50000,1106.1936,
100000,1100.5214,
