32,630.1957,
64,1143.9997,
128,1618.8624,
256,2281.1216,
512,3049.5991,
1000,3768.0416,
2000,4227.252,
4000,4660.0329,
6000,4513.2588,
7000,4108.8856,
10000,4176.4939,
50000,1253.6352,
100000,1069.322,
