32,1732.5088,
64,1402.5061,
128,1278.8649,
256,1225.8313,
512,1200.5071,
1000,1188.2976,
2000,1181.2707,
4000,1178.6471,
6000,1178.9971,
7000,1177.7041,
10000,1176.2614,
