32,613.3908,
64,1049.8288,
128,1705.7296,
256,2124.7874,
512,3089.9201,
1000,3745.6478,
2000,4160.4709,
4000,4205.1253,
6000,4429.1115,
7000,4038.6274,
10000,3440.1422,
