32,1721.3818,
64,1415.5675,
128,1325.5245,
256,1314.6957,
512,1285.3352,
1000,1313.5673,
2000,1299.1488,
4000,1321.7264,
6000,1324.2658,
7000,1319.8775,
10000,1308.8971,
50000,1321.5553,
100000,1320.3911,
500000,1317.7646,
