32,2776.2912,
64,4672.2713,
128,5218.7572,
256,6063.3515,
512,5457.0028,
1000,5601.3438,
2000,5307.029,
4000,5133.3833,
6000,5218.7605,
7000,4988.3582,
10000,4692.0145,
50000,3268.5162,
100000,2053.8023,
500000,1120.0388,
