32,38.3521,
64,75.0141,
128,110.6158,
256,104.5908,
512,98.4024,
1000,85.2879,
2000,69.18,
4000,51.1034,
6000,40.6288,
7000,36.6558,
10000,27.2586,
50000,7.2325,
100000,3.8355,
500000,0.7794,
