32,19027.2202
64,7790.8614
128,4807.8038
256,4740.7891
512,4781.188
1000,4715.9547
2000,4715.3857
4000,4839.9016
6000,4819.1896
7000,4670.4635
10000,4812.3176
50000,4944.8165
100000,4905.9001
500000,4820.8228
